Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,Theoretical_Temps_1,Theoretical_Temps_2,Theoretical_Temps_3,Theoretical_Temps_4,Theoretical_Temps_5,Theoretical_Temps_6,Theoretical_Temps_7,Theoretical_Temps_8,Theoretical_Temps_9,Theoretical_Temps_10,Theoretical_Temps_11,h,flux,abs,surf
698,361.64,360.56,361.74,362.38,361.69,364.17,362.24,363.33,362.94,342.52,310.904105498075,332.000008842325,332.000008842325,332.000008842325,332.000008842325,332.000008842325,332.000008842325,332.000008842325,332.000008842325,332.000008842325,373.942513640615,0.1575,25900,3,0.98
699,361.63,360.55,361.77,362.31,361.69,364.17,362.16,363.31,362.9,342.66,310.944219503603,332.04447098985,332.04447098985,332.04447098985,332.04447098985,332.04447098985,332.04447098985,332.04447098985,332.04447098985,332.04447098985,373.986975788141,0.1575,25900,3,0.98
700,361.64,360.54,361.76,362.25,361.69,364.15,362.13,363.31,362.84,342.8,310.984329307039,332.088929077137,332.088929077137,332.088929077137,332.088929077137,332.088929077137,332.088929077137,332.088929077137,332.088929077137,332.088929077137,374.031433875428,0.1575,25900,3,0.98
701,361.66,360.54,361.77,362.19,361.69,364.16,362.14,363.31,362.79,342.94,311.024434908145,332.133383103775,332.133383103775,332.133383103775,332.133383103775,332.133383103775,332.133383103775,332.133383103775,332.133383103775,332.133383103775,374.075887902066,0.1575,25900,3,0.98
702,361.71,360.59,361.79,362.15,361.73,364.17,362.22,363.33,362.72,343.15,311.064536306683,332.177833069354,332.177833069354,332.177833069354,332.177833069354,332.177833069354,332.177833069354,332.177833069354,332.177833069354,332.177833069354,374.120337867644,0.1575,25900,3,0.98
703,361.75,360.63,361.8,362.1,361.78,364.17,362.23,363.42,362.64,343.31,311.104633502413,332.222278973461,332.222278973461,332.222278973461,332.222278973461,332.222278973461,332.222278973461,332.222278973461,332.222278973461,332.222278973461,374.164783771751,0.1575,25900,3,0.98
704,361.79,360.66,361.81,362.08,361.82,364.18,362.23,363.5,362.61,343.39,311.144726495098,332.266720815686,332.266720815686,332.266720815686,332.266720815686,332.266720815686,332.266720815686,332.266720815686,332.266720815686,332.266720815686,374.209225613976,0.1575,25900,3,0.98
705,361.84,360.72,361.82,362.07,361.87,364.2,362.22,363.56,362.59,343.43,311.1848152845,332.311158595618,332.311158595618,332.311158595618,332.311158595618,332.311158595618,332.311158595618,332.311158595618,332.311158595618,332.311158595618,374.253663393909,0.1575,25900,3,0.98
706,361.92,360.76,361.83,362.09,361.91,364.21,362.26,363.64,362.54,343.46,311.224899870381,332.355592312848,332.355592312848,332.355592312848,332.355592312848,332.355592312848,332.355592312848,332.355592312848,332.355592312848,332.355592312848,374.298097111138,0.1575,25900,3,0.98
707,361.99,360.77,361.84,362.11,361.95,364.23,362.32,363.7,362.49,343.51,311.264980252503,332.400021966964,332.400021966964,332.400021966964,332.400021966964,332.400021966964,332.400021966964,332.400021966964,332.400021966964,332.400021966964,374.342526765255,0.1575,25900,3,0.98
708,362.07,360.78,361.86,362.15,361.99,364.24,362.38,363.69,362.46,343.57,311.30505643063,332.444447557558,332.444447557558,332.444447557558,332.444447557558,332.444447557558,332.444447557558,332.444447557558,332.444447557558,332.444447557558,374.386952355848,0.1575,25900,3,0.98
709,362.13,360.8,361.87,362.19,362.02,364.23,362.44,363.68,362.45,343.68,311.345128404523,332.488869084218,332.488869084218,332.488869084218,332.488869084218,332.488869084218,332.488869084218,332.488869084218,332.488869084218,332.488869084218,374.431373882508,0.1575,25900,3,0.98
710,362.18,360.78,361.89,362.24,362.05,364.22,362.51,363.66,362.49,343.77,311.385196173945,332.533286546535,332.533286546535,332.533286546535,332.533286546535,332.533286546535,332.533286546535,332.533286546535,332.533286546535,332.533286546535,374.475791344826,0.1575,25900,3,0.98
711,362.22,360.71,361.9,362.27,362.12,364.21,362.57,363.58,362.58,343.92,311.425259738659,332.5776999441,332.5776999441,332.5776999441,332.5776999441,332.5776999441,332.5776999441,332.5776999441,332.5776999441,332.5776999441,374.520204742391,0.1575,25900,3,0.98
712,362.21,360.64,361.92,362.32,362.17,364.2,362.6,363.38,362.67,344.08,311.46531909843,332.622109276504,332.622109276504,332.622109276504,332.622109276504,332.622109276504,332.622109276504,332.622109276504,332.622109276504,332.622109276504,374.564614074794,0.1575,25900,3,0.98
713,362.14,360.61,361.92,362.35,362.19,364.18,362.65,363.16,362.69,344.21,311.505374253019,332.666514543336,332.666514543336,332.666514543336,332.666514543336,332.666514543336,332.666514543336,332.666514543336,332.666514543336,332.666514543336,374.609019341627,0.1575,25900,3,0.98
714,362.04,360.6,361.91,362.34,362.23,364.14,362.71,363.11,362.69,344.34,311.545425202192,332.710915744188,332.710915744188,332.710915744188,332.710915744188,332.710915744188,332.710915744188,332.710915744188,332.710915744188,332.710915744188,374.653420542479,0.1575,25900,3,0.98
715,361.93,360.58,361.89,362.33,362.24,364.12,362.72,363.15,362.71,344.49,311.585471945711,332.755312878652,332.755312878652,332.755312878652,332.755312878652,332.755312878652,332.755312878652,332.755312878652,332.755312878652,332.755312878652,374.697817676942,0.1575,25900,3,0.98
716,361.79,360.56,361.88,362.32,362.25,364.11,362.75,363.13,362.71,344.61,311.62551448334,332.799705946318,332.799705946318,332.799705946318,332.799705946318,332.799705946318,332.799705946318,332.799705946318,332.799705946318,332.799705946318,374.742210744608,0.1575,25900,3,0.98
717,361.65,360.57,361.86,362.3,362.24,364.12,362.76,363.09,362.67,344.72,311.665552814843,332.844094946777,332.844094946777,332.844094946777,332.844094946777,332.844094946777,332.844094946777,332.844094946777,332.844094946777,332.844094946777,374.786599745068,0.1575,25900,3,0.98
718,361.54,360.61,361.85,362.29,362.22,364.13,362.74,363.08,362.61,344.8,311.705586939985,332.888479879623,332.888479879623,332.888479879623,332.888479879623,332.888479879623,332.888479879623,332.888479879623,332.888479879623,332.888479879623,374.830984677913,0.1575,25900,3,0.98
719,361.47,360.61,361.74,362.25,362.2,364.15,362.63,363.15,362.55,344.91,311.745616858531,332.932860744446,332.932860744446,332.932860744446,332.932860744446,332.932860744446,332.932860744446,332.932860744446,332.932860744446,332.932860744446,374.875365542736,0.1575,25900,3,0.98
720,361.49,360.57,361.63,362.24,362.2,364.17,362.5,363.26,362.48,344.99,311.785642570244,332.977237540838,332.977237540838,332.977237540838,332.977237540838,332.977237540838,332.977237540838,332.977237540838,332.977237540838,332.977237540838,374.919742339128,0.1575,25900,3,0.98
721,361.47,360.53,361.6,362.24,362.21,364.2,362.48,363.37,362.45,345.04,311.82566407489,333.021610268392,333.021610268392,333.021610268392,333.021610268392,333.021610268392,333.021610268392,333.021610268392,333.021610268392,333.021610268392,374.964115066682,0.1575,25900,3,0.98
722,361.46,360.51,361.58,362.21,362.22,364.25,362.46,363.43,362.47,345.11,311.865681372234,333.0659789267,333.0659789267,333.0659789267,333.0659789267,333.0659789267,333.0659789267,333.0659789267,333.0659789267,333.0659789267,375.00848372499,0.1575,25900,3,0.98
723,361.47,360.49,361.54,362.15,362.23,364.27,362.37,363.47,362.48,345.18,311.905694462039,333.110343515354,333.110343515354,333.110343515354,333.110343515354,333.110343515354,333.110343515354,333.110343515354,333.110343515354,333.110343515354,375.052848313645,0.1575,25900,3,0.98
724,361.48,360.46,361.48,362.08,362.23,364.29,362.28,363.52,362.45,345.26,311.945703344074,333.154704033947,333.154704033947,333.154704033947,333.154704033947,333.154704033947,333.154704033947,333.154704033947,333.154704033947,333.154704033947,375.097208832238,0.1575,25900,3,0.98
725,361.48,360.43,361.43,362.04,362.2,364.31,362.17,363.57,362.4,345.36,311.985708018101,333.199060482073,333.199060482073,333.199060482073,333.199060482073,333.199060482073,333.199060482073,333.199060482073,333.199060482073,333.199060482073,375.141565280364,0.1575,25900,3,0.98
726,361.51,360.4,361.38,361.93,362.18,364.3,362.1,363.65,362.35,345.47,312.025708483888,333.243412859323,333.243412859323,333.243412859323,333.243412859323,333.243412859323,333.243412859323,333.243412859323,333.243412859323,333.243412859323,375.185917657614,0.1575,25900,3,0.98
727,361.52,360.35,361.34,361.88,362.14,364.29,362.09,363.71,362.32,345.58,312.065704741199,333.287761165292,333.287761165292,333.287761165292,333.287761165292,333.287761165292,333.287761165292,333.287761165292,333.287761165292,333.287761165292,375.230265963583,0.1575,25900,3,0.98
728,361.52,360.29,361.34,361.81,362.08,364.26,362.14,363.72,362.4,345.74,312.105696789802,333.332105399573,333.332105399573,333.332105399573,333.332105399573,333.332105399573,333.332105399573,333.332105399573,333.332105399573,333.332105399573,375.274610197864,0.1575,25900,3,0.98
729,361.53,360.26,361.35,361.71,362.02,364.23,362.22,363.72,362.52,345.87,312.145684629462,333.376445561759,333.376445561759,333.376445561759,333.376445561759,333.376445561759,333.376445561759,333.376445561759,333.376445561759,333.376445561759,375.318950360049,0.1575,25900,3,0.98
730,361.54,360.29,361.34,361.64,361.96,364.19,362.26,363.73,362.59,345.94,312.185668259946,333.420781651443,333.420781651443,333.420781651443,333.420781651443,333.420781651443,333.420781651443,333.420781651443,333.420781651443,333.420781651443,375.363286449734,0.1575,25900,3,0.98
731,361.55,360.28,361.32,361.59,361.9,364.17,362.29,363.73,362.67,346.02,312.225647681019,333.465113668221,333.465113668221,333.465113668221,333.465113668221,333.465113668221,333.465113668221,333.465113668221,333.465113668221,333.465113668221,375.407618466512,0.1575,25900,3,0.98
732,361.57,360.26,361.31,361.58,361.85,364.15,362.32,363.73,362.73,346.1,312.265622892449,333.509441611686,333.509441611686,333.509441611686,333.509441611686,333.509441611686,333.509441611686,333.509441611686,333.509441611686,333.509441611686,375.451946409976,0.1575,25900,3,0.98
733,361.58,360.25,361.31,361.53,361.83,364.12,362.33,363.71,362.81,346.16,312.305593894003,333.553765481432,333.553765481432,333.553765481432,333.553765481432,333.553765481432,333.553765481432,333.553765481432,333.553765481432,333.553765481432,375.496270279722,0.1575,25900,3,0.98
734,361.51,360.22,361.31,361.47,361.81,364.09,362.35,363.67,362.87,346.23,312.345560685448,333.598085277053,333.598085277053,333.598085277053,333.598085277053,333.598085277053,333.598085277053,333.598085277053,333.598085277053,333.598085277053,375.540590075344,0.1575,25900,3,0.98
735,361.42,360.18,361.31,361.44,361.8,364.07,362.39,363.63,362.91,346.3,312.38552326655,333.642400998145,333.642400998145,333.642400998145,333.642400998145,333.642400998145,333.642400998145,333.642400998145,333.642400998145,333.642400998145,375.584905796435,0.1575,25900,3,0.98
736,361.34,360.12,361.3,361.42,361.81,364.05,362.42,363.63,362.92,346.43,312.425481637079,333.686712644302,333.686712644302,333.686712644302,333.686712644302,333.686712644302,333.686712644302,333.686712644302,333.686712644302,333.686712644302,375.629217442592,0.1575,25900,3,0.98
737,361.31,360.06,361.31,361.42,361.8,364.04,362.47,363.65,362.87,346.65,312.4654357968,333.731020215119,333.731020215119,333.731020215119,333.731020215119,333.731020215119,333.731020215119,333.731020215119,333.731020215119,333.731020215119,375.673525013409,0.1575,25900,3,0.98
738,361.31,360.03,361.31,361.42,361.8,364.03,362.5,363.65,362.87,346.87,312.505385745481,333.77532371019,333.77532371019,333.77532371019,333.77532371019,333.77532371019,333.77532371019,333.77532371019,333.77532371019,333.77532371019,375.71782850848,0.1575,25900,3,0.98
739,361.35,360.02,361.32,361.44,361.81,364.03,362.55,363.65,362.89,347.0,312.545331482891,333.819623129112,333.819623129112,333.819623129112,333.819623129112,333.819623129112,333.819623129112,333.819623129112,333.819623129112,333.819623129112,375.762127927403,0.1575,25900,3,0.98
740,361.4,360.03,361.3,361.46,361.82,364.01,362.57,363.65,362.93,347.1,312.585273008798,333.86391847148,333.86391847148,333.86391847148,333.86391847148,333.86391847148,333.86391847148,333.86391847148,333.86391847148,333.86391847148,375.806423269771,0.1575,25900,3,0.98
741,361.46,360.05,361.28,361.47,361.82,364.01,362.57,363.67,362.97,347.2,312.62521032297,333.90820973689,333.90820973689,333.90820973689,333.90820973689,333.90820973689,333.90820973689,333.90820973689,333.90820973689,333.90820973689,375.850714535181,0.1575,25900,3,0.98
742,361.5,360.06,361.24,361.5,361.82,364.0,362.57,363.72,362.98,347.26,312.665143425175,333.952496924937,333.952496924937,333.952496924937,333.952496924937,333.952496924937,333.952496924937,333.952496924937,333.952496924937,333.952496924937,375.895001723227,0.1575,25900,3,0.98
743,361.54,360.03,361.23,361.51,361.83,364.0,362.59,363.75,363.0,347.33,312.705072315182,333.996780035217,333.996780035217,333.996780035217,333.996780035217,333.996780035217,333.996780035217,333.996780035217,333.996780035217,333.996780035217,375.939284833507,0.1575,25900,3,0.98
744,361.55,360.0,361.21,361.55,361.83,364.0,362.62,363.76,363.03,347.4,312.744996992761,334.041059067327,334.041059067327,334.041059067327,334.041059067327,334.041059067327,334.041059067327,334.041059067327,334.041059067327,334.041059067327,375.983563865617,0.1575,25900,3,0.98
745,361.53,359.98,361.23,361.59,361.85,364.01,362.65,363.75,363.06,347.44,312.784917457679,334.085334020862,334.085334020862,334.085334020862,334.085334020862,334.085334020862,334.085334020862,334.085334020862,334.085334020862,334.085334020862,376.027838819153,0.1575,25900,3,0.98
746,361.46,359.94,361.22,361.63,361.85,364.01,362.65,363.71,363.04,347.46,312.824833709706,334.12960489542,334.12960489542,334.12960489542,334.12960489542,334.12960489542,334.12960489542,334.12960489542,334.12960489542,334.12960489542,376.07210969371,0.1575,25900,3,0.98
747,361.41,359.77,361.23,361.69,361.87,364.01,362.67,363.64,362.95,347.54,312.864745748611,334.173871690597,334.173871690597,334.173871690597,334.173871690597,334.173871690597,334.173871690597,334.173871690597,334.173871690597,334.173871690597,376.116376488887,0.1575,25900,3,0.98
748,361.42,359.63,361.25,361.76,361.9,364.02,362.72,363.6,362.81,347.64,312.904653574164,334.218134405989,334.218134405989,334.218134405989,334.218134405989,334.218134405989,334.218134405989,334.218134405989,334.218134405989,334.218134405989,376.16063920428,0.1575,25900,3,0.98
749,361.48,359.57,361.24,361.82,361.91,364.03,362.76,363.59,362.7,347.71,312.944557186135,334.262393041195,334.262393041195,334.262393041195,334.262393041195,334.262393041195,334.262393041195,334.262393041195,334.262393041195,334.262393041195,376.204897839485,0.1575,25900,3,0.98
750,361.52,359.54,361.23,361.9,361.91,364.05,362.79,363.58,362.64,347.76,312.984456584292,334.30664759581,334.30664759581,334.30664759581,334.30664759581,334.30664759581,334.30664759581,334.30664759581,334.30664759581,334.30664759581,376.249152394101,0.1575,25900,3,0.98
751,361.47,359.55,361.21,361.94,361.91,364.06,362.78,363.62,362.6,347.82,313.024351768407,334.350898069433,334.350898069433,334.350898069433,334.350898069433,334.350898069433,334.350898069433,334.350898069433,334.350898069433,334.350898069433,376.293402867724,0.1575,25900,3,0.98
752,361.32,359.54,361.18,361.99,361.92,364.07,362.74,363.71,362.57,347.83,313.06424273825,334.395144461662,334.395144461662,334.395144461662,334.395144461662,334.395144461662,334.395144461662,334.395144461662,334.395144461662,334.395144461662,376.337649259952,0.1575,25900,3,0.98
753,361.15,359.5,361.16,362.02,361.92,364.08,362.69,363.73,362.48,347.87,313.10412949359,334.439386772092,334.439386772092,334.439386772092,334.439386772092,334.439386772092,334.439386772092,334.439386772092,334.439386772092,334.439386772092,376.381891570383,0.1575,25900,3,0.98
754,361.0,359.4,361.14,362.07,361.92,364.07,362.65,363.73,362.37,347.88,313.144012034199,334.483625000324,334.483625000324,334.483625000324,334.483625000324,334.483625000324,334.483625000324,334.483625000324,334.483625000324,334.483625000324,376.426129798615,0.1575,25900,3,0.98
755,360.86,359.33,361.07,362.13,361.93,364.04,362.62,363.7,362.16,347.89,313.183890359847,334.527859145954,334.527859145954,334.527859145954,334.527859145954,334.527859145954,334.527859145954,334.527859145954,334.527859145954,334.527859145954,376.470363944245,0.1575,25900,3,0.98
756,360.79,359.27,361.04,362.16,361.94,364.0,362.58,363.69,362.08,347.89,313.223764470305,334.572089208582,334.572089208582,334.572089208582,334.572089208582,334.572089208582,334.572089208582,334.572089208582,334.572089208582,334.572089208582,376.514594006872,0.1575,25900,3,0.98
757,360.77,359.27,361.02,362.18,361.95,363.95,362.55,363.67,362.11,347.88,313.263634365345,334.616315187805,334.616315187805,334.616315187805,334.616315187805,334.616315187805,334.616315187805,334.616315187805,334.616315187805,334.616315187805,376.558819986095,0.1575,25900,3,0.98
758,360.77,359.26,361.03,362.2,361.95,363.91,362.55,363.63,362.16,347.85,313.303500044736,334.660537083222,334.660537083222,334.660537083222,334.660537083222,334.660537083222,334.660537083222,334.660537083222,334.660537083222,334.660537083222,376.603041881513,0.1575,25900,3,0.98
759,360.79,359.27,361.04,362.21,361.94,363.89,362.56,363.51,362.22,347.81,313.343361508251,334.704754894431,334.704754894431,334.704754894431,334.704754894431,334.704754894431,334.704754894431,334.704754894431,334.704754894431,334.704754894431,376.647259692722,0.1575,25900,3,0.98
760,360.84,359.29,361.07,362.23,361.9,363.87,362.57,363.39,362.19,347.77,313.383218755662,334.748968621033,334.748968621033,334.748968621033,334.748968621033,334.748968621033,334.748968621033,334.748968621033,334.748968621033,334.748968621033,376.691473419324,0.1575,25900,3,0.98
761,360.91,359.28,361.08,362.23,361.83,363.84,362.56,363.31,362.06,347.76,313.42307178674,334.793178262625,334.793178262625,334.793178262625,334.793178262625,334.793178262625,334.793178262625,334.793178262625,334.793178262625,334.793178262625,376.735683060916,0.1575,25900,3,0.98
762,360.98,359.26,361.09,362.23,361.76,363.81,362.53,363.29,361.91,347.77,313.462920601257,334.837383818808,334.837383818808,334.837383818808,334.837383818808,334.837383818808,334.837383818808,334.837383818808,334.837383818808,334.837383818808,376.779888617099,0.1575,25900,3,0.98
763,361.03,359.23,361.1,362.24,361.69,363.78,362.5,363.33,361.79,347.78,313.502765198985,334.88158528918,334.88158528918,334.88158528918,334.88158528918,334.88158528918,334.88158528918,334.88158528918,334.88158528918,334.88158528918,376.824090087471,0.1575,25900,3,0.98
764,361.07,359.21,361.11,362.25,361.65,363.75,362.41,363.38,361.68,347.78,313.542605579696,334.925782673342,334.925782673342,334.925782673342,334.925782673342,334.925782673342,334.925782673342,334.925782673342,334.925782673342,334.925782673342,376.868287471632,0.1575,25900,3,0.98
765,361.07,359.15,361.12,362.24,361.63,363.71,362.35,363.41,361.67,347.77,313.582441743164,334.969975970892,334.969975970892,334.969975970892,334.969975970892,334.969975970892,334.969975970892,334.969975970892,334.969975970892,334.969975970892,376.912480769183,0.1575,25900,3,0.98
766,361.02,359.12,361.11,362.24,361.63,363.7,362.29,363.48,361.68,347.77,313.62227368916,335.014165181432,335.014165181432,335.014165181432,335.014165181432,335.014165181432,335.014165181432,335.014165181432,335.014165181432,335.014165181432,376.956669979723,0.1575,25900,3,0.98
767,360.97,359.11,361.1,362.23,361.64,363.69,362.27,363.53,361.7,347.76,313.662101417457,335.058350304561,335.058350304561,335.058350304561,335.058350304561,335.058350304561,335.058350304561,335.058350304561,335.058350304561,335.058350304561,377.000855102852,0.1575,25900,3,0.98
768,360.94,359.1,361.09,362.23,361.65,363.71,362.29,363.58,361.74,347.76,313.701924927828,335.10253133988,335.10253133988,335.10253133988,335.10253133988,335.10253133988,335.10253133988,335.10253133988,335.10253133988,335.10253133988,377.045036138171,0.1575,25900,3,0.98
769,360.91,359.05,361.09,362.23,361.66,363.73,362.31,363.6,361.82,347.77,313.741744220048,335.14670828699,335.14670828699,335.14670828699,335.14670828699,335.14670828699,335.14670828699,335.14670828699,335.14670828699,335.14670828699,377.08921308528,0.1575,25900,3,0.98
770,360.9,358.99,361.09,362.22,361.66,363.74,362.31,363.61,361.92,347.79,313.781559293888,335.190881145489,335.190881145489,335.190881145489,335.190881145489,335.190881145489,335.190881145489,335.190881145489,335.190881145489,335.190881145489,377.13338594378,0.1575,25900,3,0.98
771,360.89,358.94,361.08,362.22,361.66,363.76,362.32,363.62,362.04,347.85,313.821370149122,335.235049914981,335.235049914981,335.235049914981,335.235049914981,335.235049914981,335.235049914981,335.235049914981,335.235049914981,335.235049914981,377.177554713272,0.1575,25900,3,0.98
772,360.89,358.91,361.08,362.22,361.67,363.78,362.36,363.63,362.16,347.9,313.861176785525,335.279214595065,335.279214595065,335.279214595065,335.279214595065,335.279214595065,335.279214595065,335.279214595065,335.279214595065,335.279214595065,377.221719393356,0.1575,25900,3,0.98
773,360.89,358.84,361.06,362.22,361.69,363.79,362.45,363.59,362.3,347.99,313.900979202869,335.323375185344,335.323375185344,335.323375185344,335.323375185344,335.323375185344,335.323375185344,335.323375185344,335.323375185344,335.323375185344,377.265879983635,0.1575,25900,3,0.98
774,360.88,358.78,361.03,362.23,361.74,363.79,362.53,363.56,362.43,348.06,313.940777400929,335.367531685418,335.367531685418,335.367531685418,335.367531685418,335.367531685418,335.367531685418,335.367531685418,335.367531685418,335.367531685418,377.310036483708,0.1575,25900,3,0.98
775,360.87,358.77,361.01,362.25,361.74,363.81,362.58,363.53,362.51,348.11,313.98057137948,335.411684094889,335.411684094889,335.411684094889,335.411684094889,335.411684094889,335.411684094889,335.411684094889,335.411684094889,335.411684094889,377.354188893179,0.1575,25900,3,0.98
776,360.85,358.77,361.01,362.24,361.77,363.82,362.66,363.51,362.56,348.18,314.020361138295,335.455832413358,335.455832413358,335.455832413358,335.455832413358,335.455832413358,335.455832413358,335.455832413358,335.455832413358,335.455832413358,377.398337211649,0.1575,25900,3,0.98
777,360.82,358.74,360.99,362.23,361.81,363.86,362.74,363.52,362.57,348.25,314.060146677149,335.499976640429,335.499976640429,335.499976640429,335.499976640429,335.499976640429,335.499976640429,335.499976640429,335.499976640429,335.499976640429,377.442481438719,0.1575,25900,3,0.98
778,360.75,358.67,360.99,362.21,361.84,363.88,362.8,363.59,362.57,348.31,314.099927995817,335.544116775702,335.544116775702,335.544116775702,335.544116775702,335.544116775702,335.544116775702,335.544116775702,335.544116775702,335.544116775702,377.486621573992,0.1575,25900,3,0.98
779,360.7,358.64,360.99,362.19,361.86,363.92,362.87,363.66,362.6,348.36,314.139705094074,335.58825281878,335.58825281878,335.58825281878,335.58825281878,335.58825281878,335.58825281878,335.58825281878,335.58825281878,335.58825281878,377.530757617071,0.1575,25900,3,0.98
780,360.69,358.65,360.99,362.17,361.88,363.95,362.87,363.65,362.63,348.4,314.179477971694,335.632384769265,335.632384769265,335.632384769265,335.632384769265,335.632384769265,335.632384769265,335.632384769265,335.632384769265,335.632384769265,377.574889567556,0.1575,25900,3,0.98
781,360.67,358.66,360.98,362.15,361.9,363.98,362.8,363.65,362.67,348.42,314.219246628454,335.676512626761,335.676512626761,335.676512626761,335.676512626761,335.676512626761,335.676512626761,335.676512626761,335.676512626761,335.676512626761,377.619017425052,0.1575,25900,3,0.98
782,360.65,358.68,360.98,362.1,361.92,364.0,362.72,363.67,362.68,348.42,314.259011064129,335.72063639087,335.72063639087,335.72063639087,335.72063639087,335.72063639087,335.72063639087,335.72063639087,335.72063639087,335.72063639087,377.66314118916,0.1575,25900,3,0.98
783,360.65,358.64,360.94,362.04,361.93,364.01,362.69,363.71,362.69,348.43,314.298771278493,335.764756061194,335.764756061194,335.764756061194,335.764756061194,335.764756061194,335.764756061194,335.764756061194,335.764756061194,335.764756061194,377.707260859485,0.1575,25900,3,0.98
784,360.66,358.63,360.94,362.0,361.92,364.03,362.69,363.73,362.7,348.45,314.338527271323,335.808871637337,335.808871637337,335.808871637337,335.808871637337,335.808871637337,335.808871637337,335.808871637337,335.808871637337,335.808871637337,377.751376435628,0.1575,25900,3,0.98
785,360.65,358.63,360.94,361.97,361.92,364.04,362.69,363.8,362.68,348.48,314.378279042395,335.852983118903,335.852983118903,335.852983118903,335.852983118903,335.852983118903,335.852983118903,335.852983118903,335.852983118903,335.852983118903,377.795487917194,0.1575,25900,3,0.98
786,360.61,358.63,360.93,361.96,361.9,364.05,362.68,363.81,362.66,348.51,314.418026591485,335.897090505495,335.897090505495,335.897090505495,335.897090505495,335.897090505495,335.897090505495,335.897090505495,335.897090505495,335.897090505495,377.839595303786,0.1575,25900,3,0.98
787,360.57,358.68,360.93,361.96,361.89,364.05,362.65,363.76,362.63,348.55,314.45776991837,335.941193796716,335.941193796716,335.941193796716,335.941193796716,335.941193796716,335.941193796716,335.941193796716,335.941193796716,335.941193796716,377.883698595007,0.1575,25900,3,0.98
788,360.52,358.71,360.94,361.94,361.88,364.04,362.72,363.76,362.62,348.58,314.497509022826,335.985292992171,335.985292992171,335.985292992171,335.985292992171,335.985292992171,335.985292992171,335.985292992171,335.985292992171,335.985292992171,377.927797790461,0.1575,25900,3,0.98
789,360.47,358.73,360.95,361.95,361.86,364.01,362.83,363.81,362.63,348.62,314.537243904628,336.029388091463,336.029388091463,336.029388091463,336.029388091463,336.029388091463,336.029388091463,336.029388091463,336.029388091463,336.029388091463,377.971892889753,0.1575,25900,3,0.98
790,360.43,358.76,360.96,361.95,361.85,363.98,362.93,363.84,362.66,348.65,314.576974563556,336.073479094197,336.073479094197,336.073479094197,336.073479094197,336.073479094197,336.073479094197,336.073479094197,336.073479094197,336.073479094197,378.015983892487,0.1575,25900,3,0.98
791,360.37,358.79,360.98,361.94,361.82,363.97,363.0,363.82,362.65,348.62,314.616700999384,336.117565999975,336.117565999975,336.117565999975,336.117565999975,336.117565999975,336.117565999975,336.117565999975,336.117565999975,336.117565999975,378.060070798266,0.1575,25900,3,0.98
792,360.32,358.81,360.99,361.92,361.78,363.94,363.03,363.77,362.56,348.58,314.656423211891,336.161648808406,336.161648808406,336.161648808406,336.161648808406,336.161648808406,336.161648808406,336.161648808406,336.161648808406,336.161648808406,378.104153606696,0.1575,25900,3,0.98
793,360.28,358.82,361.0,361.91,361.75,363.91,363.04,363.75,362.52,348.56,314.696141200855,336.205727519091,336.205727519091,336.205727519091,336.205727519091,336.205727519091,336.205727519091,336.205727519091,336.205727519091,336.205727519091,378.148232317381,0.1575,25900,3,0.98
794,360.22,358.82,361.02,361.87,361.7,363.89,363.06,363.68,362.53,348.53,314.735854966051,336.249802131637,336.249802131637,336.249802131637,336.249802131637,336.249802131637,336.249802131637,336.249802131637,336.249802131637,336.249802131637,378.192306929927,0.1575,25900,3,0.98
795,360.19,358.82,361.03,361.86,361.65,363.87,363.08,363.56,362.5,348.49,314.775564507258,336.293872645647,336.293872645647,336.293872645647,336.293872645647,336.293872645647,336.293872645647,336.293872645647,336.293872645647,336.293872645647,378.236377443938,0.1575,25900,3,0.98
796,360.16,358.79,361.06,361.85,361.61,363.85,363.09,363.49,362.42,348.44,314.815269824255,336.337939060728,336.337939060728,336.337939060728,336.337939060728,336.337939060728,336.337939060728,336.337939060728,336.337939060728,336.337939060728,378.280443859019,0.1575,25900,3,0.98
797,360.14,358.76,361.08,361.84,361.56,363.84,363.05,363.46,362.3,348.39,314.854970916818,336.382001376486,336.382001376486,336.382001376486,336.382001376486,336.382001376486,336.382001376486,336.382001376486,336.382001376486,336.382001376486,378.324506174776,0.1575,25900,3,0.98
798,360.12,358.75,361.11,361.83,361.53,363.83,362.91,363.4,362.19,348.36,314.894667784727,336.426059592524,336.426059592524,336.426059592524,336.426059592524,336.426059592524,336.426059592524,336.426059592524,336.426059592524,336.426059592524,378.368564390815,0.1575,25900,3,0.98
799,360.12,358.74,361.12,361.82,361.52,363.83,362.72,363.34,362.11,348.37,314.93436042776,336.47011370845,336.47011370845,336.47011370845,336.47011370845,336.47011370845,336.47011370845,336.47011370845,336.47011370845,336.47011370845,378.412618506741,0.1575,25900,3,0.98
800,360.19,358.74,361.13,361.81,361.51,363.81,362.5,363.35,362.02,348.34,314.974048845695,336.514163723869,336.514163723869,336.514163723869,336.514163723869,336.514163723869,336.514163723869,336.514163723869,336.514163723869,336.514163723869,378.456668522159,0.1575,25900,3,0.98
